filename,wrd_length,nwords,mattr,pp1,pp2,pp3,pp3_it,pp_all,pp_indefinite,pp_demonstrative,nn_all,nominalization,nn_animate,nn_cognitive,nn_concrete,nn_technical,nn_quantity,nn_place,nn_group,nn_abstract,prep_phrase,verb,modal_possibility,modal_necessity,modal_predictive,activity_verb,communication_verb,mental_verb,causation_verb,occurrence_verb,existence_verb,aspectual_verb,all_phrasal_verbs,intransitive_activity_phrasal_verb,intransitive_occurence_phrasal_verb,copular_phrasal_verb,intransitive_aspectual_phrasal_verb,transitive_activity_phrasal_verb,transitive_mental_phrasal_verb,transitive_communication_phrasal_verb,pv_do,split_aux,be_mv,past_tense,non_past_tense,perfect_aspect,jj_attributive,jj_predicative,size_attributive_adj,time_attributive_adj,color_attributive_adj,evaluative_attributive_adj,relational_attributive_adj,topical__attributive_adj,attitudinal_adj,likelihood_adj,certainty_adj,ability_willingness_adj,personal_affect_adj,ease_difficulty_adj,evaluative_adj,attitudinal_adverb,factive_adverb,likelihood_adverb,nonfactive_adverb,discourse_particle,place_adverbials,time_adverbials,conjuncts_adverb,downtoners_adverb,hedges_adverb,amplifiers_adverb,emphatics,wh_question,wh_clause,wh_relative_clause,wh_relative_subj_clause,wh_relative_obj_clause,wh_relative_prep_clause,that_relative_clause,that_complement_clause,that_verb_clause,that_verb_clause_nonfactive,that_verb_clause_attitudinal,that_verb_clause_factive,that_verb_clause_likelihood,that_adjective_clause,that_adjective_clause_attitudinal,that_adjective_clause_likelihood,that_noun_clause,that_noun_clause_nonfactive,that_noun_clause_attitudinal,that_noun_clause_factive,that_noun_clause_likelihood,adverbial_subordinator_causitive,adverbial_subordinator_conditional,adverbial_subordinator_other,agentless_passive,by_passive,contraction,cc_phrase,cc_clause,to_clause,to_clause_noun,to_clause_verb,to_clause_verb_to_speech_act,to_clause_verb_cognition,to_clause_verb_desire,to_clause_verb_to_causative,to_clause_verb_probability,to_clause_adjective,to_clause_adjective_certainty,to_clause_adjective_ability_willingness,to_clause_adjective_personal_affect,to_clause_adjective_ease_difficulty,to_clause_adjective_evaluative,past_participial_clause,complementizer_that0,np,np_deps,relcl_dep,amod_dep,det_dep,prep_dep,poss_dep,cc_dep,all_clauses,finite_clause,finite_ind_clause,finite_dep_clause,finite_compl_clause,finite_relative_clause,nonfinite_clause,vp_deps,mean_nominal_deps,relcl_nominal,amod_nominal,det_nominal,prep_nominal,poss_nominal,cc_nominal,mean_verbal_deps,mlc,mltu,dc_c,ccomp_c,relcl_c,infinitive_prop,nonfinite_prop
23_0_sampled.txt,4.314626963350785,6112,1.3496862783703683,155.43193717277487,173.42931937172776,605.3664921465968,157.06806282722513,1091.2958115183246,58.90052356020943,55.6282722513089,2128.5994764397906,122.70942408376965,93.25916230366492,22.905759162303664,271.59685863874347,24.541884816753928,44.17539267015707,91.62303664921465,9.81675392670157,171.7931937172775,924.4109947643979,1456.1518324607332,0.0,0.0,0.0,301.0471204188482,116.16492146596859,225.7853403141361,9.81675392670157,17.997382198952877,67.08115183246073,29.450261780104714,27.81413612565445,4.908376963350785,0.0,1.6361256544502618,4.908376963350785,8.180628272251308,0.0,0.0,14.725130890052357,17.997382198952877,319.0445026178011,597.1858638743455,448.29842931937173,60.53664921465969,499.0183246073299,152.15968586387436,1.6361256544502618,0.0,0.0,1.6361256544502618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.541884816753928,4.908376963350785,1.6361256544502618,8.180628272251308,45.81151832460733,55.6282722513089,9.81675392670157,49.083769633507856,9.81675392670157,13.089005235602095,44.17539267015707,22.905759162303664,16.361256544502616,19.63350785340314,17.997382198952877,0.0,1.6361256544502618,44.17539267015707,39.26701570680628,9.81675392670157,0.0,0.0,6.544502617801047,1.6361256544502618,8.180628272251308,0.0,0.0,6.544502617801047,0.0,0.0,1.6361256544502618,1.6361256544502618,6.544502617801047,29.450261780104714,62.17277486910994,53.99214659685863,11.452879581151832,204.5157068062827,173.42931937172776,60.53664921465969,104.71204188481676,24.541884816753928,49.083769633507856,0.0,0.0,8.180628272251308,9.81675392670157,3.2722513089005236,4.908376963350785,1.6361256544502618,0.0,0.0,0.0,1.6361256544502618,21.269633507853403,9.81675392670157,1663.9397905759163,2653.7958115183246,98.16753926701571,453.2068062827225,847.5130890052355,340.31413612565444,284.68586387434556,42.539267015706805,1456.1518324607332,904.7774869109948,528.4685863874346,376.3089005235602,147.25130890052355,94.89528795811518,551.3743455497382,5361.5837696335075,1.5948869223205506,0.058997050147492625,0.2723697148475909,0.5093411996066863,0.20452310717797442,0.1710914454277286,0.025565388397246803,5.925858951175407,11.05244122965642,18.922600619195048,0.4159132007233273,0.162748643761302,0.10488245931283906,0.07191011235955057,0.37865168539325844
23_1_sampled.txt,4.316134185303515,6260,1.319296949707443,137.38019169329073,148.56230031948883,610.223642172524,145.36741214057508,1041.5335463258787,62.300319488817884,67.0926517571885,2196.4856230031946,130.99041533546327,94.24920127795528,14.37699680511182,271.5654952076677,27.15654952076677,60.70287539936103,103.83386581469648,12.779552715654953,172.52396166134187,945.6869009584665,1442.4920127795526,0.0,0.0,0.0,305.111821086262,113.41853035143771,215.65495207667732,7.987220447284344,20.766773162939298,78.27476038338658,20.766773162939298,25.559105431309906,7.987220447284344,0.0,1.597444089456869,3.194888178913738,4.7923322683706076,0.0,0.0,14.37699680511182,17.57188498402556,309.90415335463257,621.405750798722,440.89456869009587,55.91054313099041,514.3769968051118,143.7699680511182,1.597444089456869,0.0,0.0,1.597444089456869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.961661341853034,4.7923322683706076,1.597444089456869,6.389776357827476,46.3258785942492,47.92332268370607,12.779552715654953,44.72843450479233,9.584664536741215,11.182108626198083,44.72843450479233,22.364217252396166,14.37699680511182,20.766773162939298,17.57188498402556,0.0,3.194888178913738,46.3258785942492,39.936102236421725,12.779552715654953,1.597444089456869,0.0,6.389776357827476,1.597444089456869,7.987220447284344,0.0,0.0,4.7923322683706076,0.0,0.0,3.194888178913738,1.597444089456869,7.987220447284344,23.961661341853034,63.897763578274756,47.92332268370607,12.779552715654953,190.0958466453674,175.7188498402556,57.50798722044728,105.43130990415337,23.961661341853034,54.31309904153354,0.0,0.0,7.987220447284344,15.974440894568689,3.194888178913738,4.7923322683706076,1.597444089456869,0.0,0.0,0.0,1.597444089456869,17.57188498402556,14.37699680511182,1717.2523961661343,2715.654952076677,99.04153354632588,469.6485623003195,869.0095846645366,335.46325878594246,281.15015974440894,51.11821086261981,1442.4920127795526,892.9712460063897,519.1693290734825,373.8019169329074,150.1597444089457,95.84664536741214,549.5207667731629,5297.124600638977,1.5813953488372092,0.05767441860465116,0.27348837209302324,0.5060465116279069,0.19534883720930232,0.16372093023255813,0.029767441860465118,5.932021466905188,11.198568872987478,19.26153846153846,0.4186046511627907,0.16815742397137745,0.1073345259391771,0.07308970099667775,0.38095238095238093
23_2_sampled.txt,4.328791565287916,6165,1.3418594918359168,155.71776155717762,163.82806163828062,596.9180859691809,136.2530413625304,1052.7169505271695,51.90592051905921,68.1265206812652,2167.072181670722,123.27656123276562,100.56772100567721,19.464720194647203,261.1516626115166,17.842660178426602,48.661800486618006,90.83536090835362,6.488240064882401,183.2927818329278,911.5977291159772,1424.168694241687,0.0,0.0,0.0,295.2149229521492,118.4103811841038,215.73398215733982,11.354420113544203,16.220600162206,63.26034063260341,22.708840227088405,27.5750202757502,8.110300081103,0.0,1.6220600162206003,3.2441200324412005,6.488240064882401,0.0,0.0,16.220600162206,19.464720194647203,330.9002433090024,605.0283860502839,450.93268450932686,55.1500405515004,509.32684509326845,155.71776155717762,1.6220600162206003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.819140308191404,8.110300081103,1.6220600162206003,8.110300081103,42.1735604217356,48.661800486618006,9.732360097323602,53.5279805352798,6.488240064882401,14.598540145985401,45.41768045417681,19.464720194647203,11.354420113544203,25.952960259529604,22.708840227088405,0.0,3.2441200324412005,47.039740470397405,42.1735604217356,14.598540145985401,1.6220600162206003,0.0,8.110300081103,1.6220600162206003,6.488240064882401,0.0,0.0,4.866180048661801,0.0,0.0,1.6220600162206003,0.0,6.488240064882401,27.5750202757502,68.1265206812652,47.039740470397405,12.976480129764802,186.536901865369,180.04866180048663,53.5279805352798,97.32360097323601,17.842660178426602,48.661800486618006,0.0,0.0,6.488240064882401,11.354420113544203,4.866180048661801,6.488240064882401,1.6220600162206003,0.0,0.0,0.0,1.6220600162206003,16.220600162206,11.354420113544203,1699.918896999189,2694.241686942417,100.56772100567721,462.287104622871,871.0462287104623,332.522303325223,277.37226277372264,47.039740470397405,1424.168694241687,900.2433090024331,509.32684509326845,390.9164639091647,154.09570154095704,103.81184103811842,523.9253852392538,5270.07299270073,1.5849236641221374,0.05916030534351145,0.2719465648854962,0.5124045801526718,0.19561068702290077,0.16316793893129772,0.02767175572519084,5.854054054054054,11.108108108108109,19.633757961783438,0.43423423423423424,0.17117117117117117,0.11531531531531532,0.0683371298405467,0.3678815489749431
23_3_sampled.txt,4.3256148195464705,6262,1.324542665945597,161.29032258064515,167.67805812839347,594.059405940594,146.91791759821143,1069.945704247844,60.683487703609075,67.0712232513574,2165.4423506866815,130.94857872884063,94.21909932928777,19.16320664324497,245.92781858831046,14.372404982433729,51.10188438198659,99.00990099009901,9.581603321622485,202.81060364100927,931.012456084318,1446.8221015649951,0.0,0.0,0.0,311.4021079527308,113.38230597253273,229.95847971893966,9.581603321622485,19.16320664324497,67.0712232513574,20.76014053018205,22.35707441711913,4.790801660811242,0.0,1.5969338869370808,3.1938677738741617,4.790801660811242,0.0,0.0,14.372404982433729,22.35707441711913,317.7898435004791,578.0900670712232,458.32002555094215,62.280421590546155,501.4372404982434,142.1271159374002,0.0,0.0,1.5969338869370808,1.5969338869370808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.744809964867457,7.984669434685404,1.5969338869370808,3.1938677738741617,44.71414883423826,51.10188438198659,12.775471095496647,57.489619929734914,9.581603321622485,11.178537208559565,47.908016608112426,22.35707441711913,14.372404982433729,23.954008304056213,20.76014053018205,0.0,3.1938677738741617,51.10188438198659,41.5202810603641,12.775471095496647,1.5969338869370808,0.0,6.387735547748323,1.5969338869370808,7.984669434685404,0.0,0.0,6.387735547748323,0.0,0.0,3.1938677738741617,1.5969338869370808,7.984669434685404,28.744809964867457,60.683487703609075,55.89268604279783,12.775471095496647,194.82593420632386,159.69338869370807,55.89268604279783,105.39763653784733,20.76014053018205,55.89268604279783,0.0,0.0,9.581603321622485,11.178537208559565,4.790801660811242,6.387735547748323,1.5969338869370808,0.0,0.0,0.0,1.5969338869370808,19.16320664324497,12.775471095496647,1684.7652507186203,2647.7163845416803,110.18843819865857,450.3353561162568,857.5534972852124,327.3714468221016,281.0603641009262,44.71414883423826,1446.8221015649951,903.8645800063877,520.6004471414884,383.2641328648994,156.4995209198339,106.99457042478441,542.9575215586075,5327.3714468221015,1.571563981042654,0.06540284360189573,0.2672985781990521,0.5090047393364929,0.1943127962085308,0.16682464454976303,0.026540284360189573,5.893992932862191,11.063604240282686,19.208588957055216,0.42402826855123676,0.17314487632508835,0.11837455830388692,0.0728476821192053,0.37527593818984545
23_4_sampled.txt,4.326394535696862,6149,1.3576457854003234,159.3755082127175,165.88063099691004,619.6129451943406,138.23385916409174,1083.1029435680598,47.162140185396005,66.67750853797365,2154.8219222637827,130.10245568385102,86.1928768905513,16.262806960481377,279.72027972027973,19.515368352577656,61.79866644982924,100.82940315498456,8.131403480240689,174.01203447715076,913.9697511790534,1434.3795739144578,0.0,0.0,0.0,292.7305252886648,108.96080663522524,219.5478939664986,9.757684176288828,21.141649048625794,66.67750853797365,21.141649048625794,30.89933322491462,8.131403480240689,0.0,1.626280696048138,4.878842088144414,6.505122784192552,0.0,0.0,14.63652626443324,22.767929744673932,313.87217433729063,601.723857537811,427.71182306066027,66.67750853797365,523.6623841275003,143.11270125223615,1.626280696048138,0.0,1.626280696048138,1.626280696048138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39421044072207,8.131403480240689,1.626280696048138,9.757684176288828,42.28329809725159,52.040982273540415,11.383964872336966,43.90957879329972,9.757684176288828,13.010245568385104,48.78842088144414,26.020491136770207,14.63652626443324,24.39421044072207,21.141649048625794,0.0,3.252561392096276,50.41470157749228,39.03073670515531,13.010245568385104,1.626280696048138,0.0,8.131403480240689,1.626280696048138,3.252561392096276,0.0,0.0,8.131403480240689,0.0,0.0,3.252561392096276,1.626280696048138,9.757684176288828,22.767929744673932,58.54610505773296,50.41470157749228,11.383964872336966,196.77996422182468,165.88063099691004,48.78842088144414,95.95056106684014,19.515368352577656,47.162140185396005,0.0,0.0,6.505122784192552,9.757684176288828,4.878842088144414,4.878842088144414,1.626280696048138,0.0,0.0,0.0,1.626280696048138,21.141649048625794,11.383964872336966,1704.3421694584486,2696.3733940478123,104.08196454708083,471.62140185396004,848.918523337128,325.2561392096276,292.7305252886648,45.535859489347864,1434.3795739144578,905.8383476988129,523.6623841275003,382.1759635713124,156.12294682062125,105.70824524312897,528.5412262156449,5330.948121645796,1.58206106870229,0.061068702290076333,0.2767175572519084,0.49809160305343514,0.19083969465648856,0.1717557251908397,0.026717557251908396,5.885098743267505,11.039497307001795,19.096273291925467,0.42190305206463197,0.17235188509874327,0.11669658886894076,0.06689342403628118,0.36848072562358275
23_5_sampled.txt,4.302212889678565,6191,1.3405874148149215,158.29429817476984,171.21628169924085,570.1825230172832,148.60281053141657,1048.2959134227106,54.91842997900178,58.148925860119526,2172.508480051688,116.29785172023905,93.6843805524148,17.767727346147634,260.054918429979,22.61347116782426,50.07268615732515,100.1453723146503,12.921983524471006,180.9077693425941,915.8455822968825,1434.3401712162818,0.0,0.0,0.0,305.2818607656275,116.29785172023905,214.82797609433047,6.460991762235503,16.152479405588757,72.68615732514941,22.61347116782426,25.843967048942012,6.460991762235503,0.0,1.6152479405588758,3.2304958811177515,8.076239702794378,0.0,0.0,16.152479405588757,20.998223227265385,332.7410757551284,596.0264900662252,449.0389274753675,59.76417380067841,507.187853335487,151.8333064125343,1.6152479405588758,0.0,1.6152479405588758,1.6152479405588758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45921498950089,6.460991762235503,1.6152479405588758,8.076239702794378,40.381198513971896,50.07268615732515,11.30673558391213,54.91842997900178,6.460991762235503,14.537231465029882,48.45743821676627,24.228719108383135,16.152479405588757,24.228719108383135,19.38297528670651,0.0,4.845743821676628,53.3031820384429,41.99644645453077,12.921983524471006,1.6152479405588758,0.0,8.076239702794378,1.6152479405588758,8.076239702794378,0.0,0.0,6.460991762235503,0.0,0.0,3.2304958811177515,0.0,8.076239702794378,29.074462930059763,61.37942174123728,54.91842997900178,9.691487643353256,200.2907446293006,171.21628169924085,51.687934097884025,104.99111613632694,17.767727346147634,54.91842997900178,0.0,0.0,6.460991762235503,14.537231465029882,4.845743821676628,3.2304958811177515,0.0,0.0,0.0,0.0,0.0,20.998223227265385,12.921983524471006,1697.6255855273785,2708.7707963172347,108.22161201744468,460.3456630592796,854.4661605556453,332.7410757551284,282.6683895978033,48.45743821676627,1434.3401712162818,896.4626070101762,516.8793409788402,379.58326603133577,150.21805847197547,109.83685995800356,537.8775642061057,5275.399773865288,1.5956232159847763,0.06374881065651761,0.27117031398667935,0.5033301617507137,0.19600380589914368,0.1665080875356803,0.028544243577545196,5.884684684684685,11.154954954954954,19.346875,0.42342342342342343,0.16756756756756758,0.12252252252252252,0.0731981981981982,0.375
23_6_sampled.txt,4.297507283910651,6178,1.335387580740279,140.822272580123,171.5765619941729,573.0009711880869,157.00874069278083,1042.4085464551633,53.415344771770805,64.74587245063127,2190.029135642603,119.77986403366786,90.64422143088379,21.042408546455164,273.5513111039171,27.51699579151829,55.03399158303658,90.64422143088379,14.567821301392037,178.05114923923603,932.3405632890904,1435.7397215927483,0.0,0.0,0.0,310.7801877630301,103.59339592101004,213.66137908708322,6.474587245063128,22.661055357720947,71.2204596956944,24.279702168986727,27.51699579151829,6.474587245063128,0.0,1.618646811265782,4.855940433797345,6.474587245063128,0.0,0.0,16.186468112657817,22.661055357720947,304.305600517967,594.043379734542,449.98381353188734,64.74587245063127,495.3059242473292,145.67821301392036,1.618646811265782,0.0,1.618646811265782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.42376173518938,3.237293622531564,1.618646811265782,8.093234056328908,48.559404337973454,45.322110715441895,9.71188086759469,43.70346390417611,3.237293622531564,14.567821301392037,50.17805114923924,25.89834898025251,11.330527678860474,25.89834898025251,22.661055357720947,0.0,3.237293622531564,46.94075752670768,43.70346390417611,12.949174490126255,1.618646811265782,0.0,6.474587245063128,1.618646811265782,9.71188086759469,0.0,0.0,6.474587245063128,0.0,0.0,3.237293622531564,0.0,8.093234056328908,29.135642602784074,53.415344771770805,51.79669796050502,12.949174490126255,197.4749109744254,171.5765619941729,55.03399158303658,106.83068954354161,21.042408546455164,53.415344771770805,0.0,0.0,8.093234056328908,9.71188086759469,4.855940433797345,4.855940433797345,1.618646811265782,0.0,0.0,0.0,0.0,22.661055357720947,12.949174490126255,1709.2910326966658,2701.52152800259,100.35610229847848,449.98381353188734,864.3573972159276,351.24635804467465,281.644545160246,46.94075752670768,1435.7397215927483,896.7303334412431,516.3483327937844,380.3820006474587,147.29685982518615,106.83068954354161,539.0093881515053,5315.6361281968275,1.5804924242424243,0.058712121212121215,0.26325757575757575,0.5056818181818182,0.20549242424242425,0.16477272727272727,0.027462121212121212,5.927797833935018,11.151624548736462,19.36677115987461,0.42418772563176893,0.16425992779783394,0.11913357400722022,0.07440811724915446,0.3754227733934611
23_7_sampled.txt,4.317264573991031,6244,1.3222107266560001,148.9429852658552,153.74759769378605,605.3811659192826,150.54452274183217,1058.616271620756,52.85073670723895,68.86611146700832,2208.520179372197,129.72453555413196,92.88917360666238,20.81998718770019,269.0582959641256,22.42152466367713,52.85073670723895,99.29532351057014,11.210762331838565,184.17680973734787,922.4855861627162,1422.1652786675206,0.0,0.0,0.0,285.0736707238949,120.11531069827033,216.20755925688658,11.210762331838565,19.218449711723256,72.0691864189622,27.226137091607942,27.226137091607942,4.804612427930814,0.0,1.6015374759769379,4.804612427930814,8.00768737988469,0.0,0.0,19.218449711723256,19.218449711723256,329.91672005124923,610.1857783472133,430.8135810377963,60.85842408712364,485.2658552210122,145.73991031390136,1.6015374759769379,0.0,0.0,1.6015374759769379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.624599615631006,8.00768737988469,1.6015374759769379,8.00768737988469,41.63997437540038,48.04612427930814,11.210762331838565,52.85073670723895,4.804612427930814,14.413837283792441,46.44458680333119,19.218449711723256,14.413837283792441,20.81998718770019,17.616912235746316,0.0,3.2030749519538757,49.64766175528507,41.63997437540038,9.609224855861628,1.6015374759769379,0.0,4.804612427930814,0.0,9.609224855861628,0.0,0.0,4.804612427930814,0.0,0.0,3.2030749519538757,0.0,6.406149903907751,24.02306213965407,62.45996156310058,48.04612427930814,12.812299807815503,198.59064702114028,179.37219730941703,56.053811659192824,94.49071108263934,17.616912235746316,49.64766175528507,0.0,0.0,9.609224855861628,11.210762331838565,3.2030749519538757,4.804612427930814,1.6015374759769379,0.0,0.0,0.0,0.0,16.01537475976938,16.01537475976938,1721.6527866752083,2733.824471492633,105.7014734144779,442.02434336963483,879.2440743113389,337.9244074311339,273.86290839205634,51.24919923126201,1422.1652786675206,898.4625240230622,515.695067264574,382.76745675848815,156.9506726457399,97.69378603459322,523.7027546444587,5257.847533632287,1.587906976744186,0.061395348837209304,0.2567441860465116,0.5106976744186047,0.19627906976744186,0.15906976744186047,0.029767441860465118,5.85204991087344,11.130124777183601,19.391304347826086,0.42602495543672014,0.1746880570409982,0.10873440285204991,0.06644144144144144,0.36824324324324326
23_8_sampled.txt,4.313346228239845,6204,1.3339681272688997,154.73887814313346,167.63378465506125,583.4945196647325,135.39651837524178,1041.263700838169,51.57962604771115,67.69825918762089,2182.462927143778,117.66602192134107,95.09993552546744,17.73049645390071,261.1218568665377,20.954223081882656,62.862669245647965,101.54738878143132,11.283043197936815,188.58800773694392,921.9858156028369,1424.8871695680207,0.0,0.0,0.0,285.2998065764023,114.44229529335912,215.98968407479046,8.059316569954868,17.73049645390071,72.5338491295938,29.013539651837526,29.013539651837526,6.447453255963894,0.0,1.6118633139909735,4.835589941972921,8.059316569954868,0.0,0.0,14.506769825918763,19.342359767891683,317.53707285622176,583.4945196647325,443.26241134751774,54.8033526756931,504.5132172791747,146.6795615731786,1.6118633139909735,0.0,1.6118633139909735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.177949709864606,8.059316569954868,1.6118633139909735,6.447453255963894,45.13217279174726,46.74403610573823,6.447453255963894,49.967762733720186,9.671179883945841,11.283043197936815,49.967762733720186,20.954223081882656,11.283043197936815,20.954223081882656,17.73049645390071,0.0,3.223726627981947,49.967762733720186,45.13217279174726,12.894906511927788,1.6118633139909735,0.0,8.059316569954868,1.6118633139909735,9.671179883945841,0.0,0.0,4.835589941972921,0.0,0.0,0.0,1.6118633139909735,9.671179883945841,27.40167633784655,61.25080593165699,58.02707930367505,12.894906511927788,191.81173436492585,166.02192134107028,58.02707930367505,106.38297872340425,20.954223081882656,53.191489361702125,0.0,0.0,9.671179883945841,6.447453255963894,4.835589941972921,4.835589941972921,1.6118633139909735,0.0,0.0,0.0,1.6118633139909735,20.954223081882656,9.671179883945841,1713.4107027724049,2756.2862669245646,112.83043197936816,459.38104448742746,878.4655061250805,330.43197936814954,291.74725983236624,48.35589941972921,1424.8871695680207,889.7485493230174,525.4674403610574,364.28110896196006,138.62024500322372,99.93552546744037,535.1386202450032,5294.970986460347,1.6086547507055504,0.0658513640639699,0.2681091251175917,0.5126999059266227,0.19285042333019756,0.1702728127939793,0.028222013170272814,5.951086956521739,11.23913043478261,19.030674846625768,0.40942028985507245,0.15579710144927536,0.11231884057971014,0.0746606334841629,0.3755656108597285
23_9_sampled.txt,4.308588761174968,6264,1.3202362347922973,159.64240102171138,154.85312899106003,605.0446998722861,146.87100893997444,1066.411238825032,54.278416347381864,70.242656449553,2175.925925925926,138.88888888888889,86.20689655172414,20.75351213282248,261.81353767560665,20.75351213282248,54.278416347381864,92.59259259259258,9.578544061302681,197.95657726692212,929.1187739463602,1430.395913154534,0.0,0.0,0.0,288.95274584929757,113.34610472541507,207.53512132822476,7.982120051085569,19.157088122605362,67.04980842911877,28.735632183908045,28.735632183908045,6.385696040868455,0.0,0.0,4.7892720306513406,7.982120051085569,0.0,0.0,14.367816091954023,20.75351213282248,330.45977011494256,598.6590038314176,440.61302681992333,57.47126436781609,507.66283524904213,156.44955300127714,1.5964240102171137,0.0,1.5964240102171137,1.5964240102171137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.349936143039592,6.385696040868455,1.5964240102171137,6.385696040868455,43.10344827586207,52.68199233716475,11.174968071519796,51.08556832694764,9.578544061302681,15.964240102171138,52.68199233716475,19.157088122605362,7.982120051085569,25.54278416347382,23.946360153256702,0.0,1.5964240102171137,43.10344827586207,44.699872286079184,11.174968071519796,1.5964240102171137,0.0,6.385696040868455,0.0,9.578544061302681,0.0,0.0,6.385696040868455,0.0,0.0,1.5964240102171137,1.5964240102171137,6.385696040868455,25.54278416347382,67.04980842911877,46.29629629629629,11.174968071519796,197.95657726692212,166.02809706257983,57.47126436781609,108.55683269476373,25.54278416347382,54.278416347381864,0.0,0.0,7.982120051085569,11.174968071519796,3.1928480204342273,3.1928480204342273,0.0,0.0,0.0,0.0,1.5964240102171137,20.75351213282248,12.77139208173691,1724.1379310344828,2728.2886334610475,103.76756066411238,462.96296296296293,881.2260536398467,354.40613026819926,290.5491698595147,39.910600255427845,1430.395913154534,882.8224776500639,515.6449553001277,367.17752234993617,137.29246487867178,102.17113665389527,547.57343550447,5202.745849297573,1.5824074074074075,0.06018518518518518,0.26851851851851855,0.5111111111111111,0.20555555555555555,0.1685185185185185,0.023148148148148147,5.893309222423146,11.327305605786618,19.393188854489164,0.4159132007233273,0.15551537070524413,0.11573236889692586,0.07589285714285714,0.3828125
